cu_num,M,N,K,q_dtype_w,kernelId,splitK,us,kernelName,tflops,bw,errRatio
80,8,7168,16384,torch.float8_e4m3fn,10,0,39.2255,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0,0,0
80,8,7168,18432,torch.float8_e4m3fn,24,0,45.0508,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,0,0,0
80,8,8192,1536,torch.float8_e4m3fn,5,0,8.1558,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,0,0,0
80,8,11264,1536,torch.float8_e4m3fn,10,0,10.0366,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0,0,0
80,8,24576,1536,torch.float8_e4m3fn,9,0,14.5085,a8w8_bpreshuffle_128x16x32x128_16x16_16x16_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0,0,0
80,8,32768,512,torch.float8_e4m3fn,9,0,9.9258,a8w8_bpreshuffle_128x16x32x128_16x16_16x16_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0,0,0
80,8,32768,1536,torch.float8_e4m3fn,5,0,18.2531,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,0,0,0
80,8,36864,7168,torch.float8_e4m3fn,111,0,79.5469,a8w8_bpreshuffle_256x16x512x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,0,0,0
80,16,128,7168,torch.float8_e4m3fn,19,0,10.0946,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v2,0,0,0
80,16,2240,7168,torch.float8_e4m3fn,10,0,11.1279,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0,0,0
80,16,4096,7168,torch.float8_e4m3fn,11,0,13.1683,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,0,0,0
80,16,7168,16384,torch.float8_e4m3fn,6,0,42.1056,a8w8_bpreshuffle_256x16x128x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_8x8x1_1x2_intrawave_v1,0,0,0
80,16,7168,18432,torch.float8_e4m3fn,6,0,45.8424,a8w8_bpreshuffle_256x16x128x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_8x8x1_1x2_intrawave_v1,0,0,0
80,16,8192,1536,torch.float8_e4m3fn,6,0,7.9894,a8w8_bpreshuffle_256x16x128x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_8x8x1_1x2_intrawave_v1,0,0,0
80,16,11264,1536,torch.float8_e4m3fn,10,0,9.7876,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0,0,0
80,16,24576,1536,torch.float8_e4m3fn,5,0,15.7929,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,0,0,0
80,16,32768,512,torch.float8_e4m3fn,9,0,10.2342,a8w8_bpreshuffle_128x16x32x128_16x16_16x16_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0,0,0
80,16,32768,1536,torch.float8_e4m3fn,5,0,19.2975,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,0,0,0
80,16,36864,7168,torch.float8_e4m3fn,6,0,80.7001,a8w8_bpreshuffle_256x16x128x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_8x8x1_1x2_intrawave_v1,0,0,0
80,32,128,7168,torch.float8_e4m3fn,10,0,10.0298,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0,0,0
80,32,2240,7168,torch.float8_e4m3fn,11,0,12.8275,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,0,0,0
80,32,4096,7168,torch.float8_e4m3fn,12,0,18.5983,a8w8_bpreshuffle_256x32x64x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v1,0,0,0
80,32,7168,16384,torch.float8_e4m3fn,119,0,53.2367,a8w8_bpreshuffle_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,0,0,0
80,32,7168,18432,torch.float8_e4m3fn,119,0,58.5048,a8w8_bpreshuffle_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,0,0,0
80,32,8192,1536,torch.float8_e4m3fn,112,0,10.3018,a8w8_bpreshuffle_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v1,0,0,0
80,32,11264,1536,torch.float8_e4m3fn,76,0,12.5451,a8w8_bpreshuffle_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v1,0,0,0
80,32,24576,1536,torch.float8_e4m3fn,112,0,19.3781,a8w8_bpreshuffle_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v1,0,0,0
80,32,32768,512,torch.float8_e4m3fn,76,0,12.0918,a8w8_bpreshuffle_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v1,0,0,0
80,32,32768,1536,torch.float8_e4m3fn,119,0,24.3999,a8w8_bpreshuffle_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,0,0,0
80,32,36864,7168,torch.float8_e4m3fn,133,0,93.517,a8w8_bpreshuffle_256x32x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,0,0,0
80,48,2240,7168,torch.float8_e4m3fn,10,0,18.3626,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0,0,0
80,48,11264,1536,torch.float8_e4m3fn,113,0,15.2534,a8w8_bpreshuffle_256x48x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v1,0,0,0
80,64,128,7168,torch.float8_e4m3fn,24,0,9.9198,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,0,0,0
80,64,2240,7168,torch.float8_e4m3fn,12,0,18.6485,a8w8_bpreshuffle_256x32x64x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v1,0,0,0
80,64,4096,7168,torch.float8_e4m3fn,114,0,23.8807,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,0,0,0
80,64,7168,16384,torch.float8_e4m3fn,121,0,81.4496,a8w8_bpreshuffle_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,0,0,0
80,64,7168,18432,torch.float8_e4m3fn,121,0,89.7754,a8w8_bpreshuffle_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,0,0,0
80,64,8192,1536,torch.float8_e4m3fn,114,0,12.7978,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,0,0,0
80,64,11264,1536,torch.float8_e4m3fn,112,0,17.4734,a8w8_bpreshuffle_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v1,0,0,0
80,64,24576,1536,torch.float8_e4m3fn,93,0,27.4074,a8w8_bpreshuffle_256x64x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,0,0,0
80,64,32768,512,torch.float8_e4m3fn,85,0,18.7478,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,0,0,0
80,64,32768,1536,torch.float8_e4m3fn,101,0,34.2699,a8w8_bpreshuffle_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,0,0,0
80,64,36864,7168,torch.float8_e4m3fn,121,0,129.978,a8w8_bpreshuffle_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,0,0,0
80,80,2240,7168,torch.float8_e4m3fn,113,0,23.5984,a8w8_bpreshuffle_256x48x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v1,0,0,0
80,80,11264,1536,torch.float8_e4m3fn,100,0,21.6601,a8w8_bpreshuffle_256x32x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v1,0,0,0
80,96,128,7168,torch.float8_e4m3fn,25,0,10.3566,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v2,0,0,0
80,96,576,7168,torch.float8_e4m3fn,10,0,12.065,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0,0,0
80,96,1536,7168,torch.float8_e4m3fn,6,0,18.0262,a8w8_bpreshuffle_256x16x128x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_8x8x1_1x2_intrawave_v1,0,0,0
80,96,2240,7168,torch.float8_e4m3fn,113,0,21.7057,a8w8_bpreshuffle_256x48x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v1,0,0,0
80,96,3072,1536,torch.float8_e4m3fn,112,0,9.6664,a8w8_bpreshuffle_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v1,0,0,0
80,96,4096,7168,torch.float8_e4m3fn,120,0,29.6988,a8w8_bpreshuffle_256x48x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,0,0,0
80,96,7168,2048,torch.float8_e4m3fn,113,0,17.6925,a8w8_bpreshuffle_256x48x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v1,0,0,0
80,96,7168,16384,torch.float8_e4m3fn,113,0,98.4525,a8w8_bpreshuffle_256x48x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v1,0,0,0
80,96,7168,18432,torch.float8_e4m3fn,113,0,109.8187,a8w8_bpreshuffle_256x48x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v1,0,0,0
80,96,8192,1536,torch.float8_e4m3fn,120,0,16.253,a8w8_bpreshuffle_256x48x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,0,0,0
80,96,11264,1536,torch.float8_e4m3fn,119,0,21.7177,a8w8_bpreshuffle_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,0,0,0
80,96,24576,1536,torch.float8_e4m3fn,94,0,34.225,a8w8_bpreshuffle_256x96x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,0,0,0
80,96,32768,512,torch.float8_e4m3fn,84,0,23.8023,a8w8_bpreshuffle_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v1,0,0,0
80,96,32768,1536,torch.float8_e4m3fn,102,0,43.5312,a8w8_bpreshuffle_256x96x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,0,0,0
80,96,36864,7168,torch.float8_e4m3fn,102,0,155.5081,a8w8_bpreshuffle_256x96x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,0,0,0
80,112,2240,7168,torch.float8_e4m3fn,112,0,26.1124,a8w8_bpreshuffle_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v1,0,0,0
80,112,11264,1536,torch.float8_e4m3fn,85,0,25.6868,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,0,0,0
80,128,128,7168,torch.float8_e4m3fn,10,0,9.909,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0,0,0
80,128,2240,7168,torch.float8_e4m3fn,114,0,23.9804,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,0,0,0
80,128,4096,7168,torch.float8_e4m3fn,121,0,38.8588,a8w8_bpreshuffle_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,0,0,0
80,128,7168,16384,torch.float8_e4m3fn,114,0,119.9291,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,0,0,0
80,128,7168,18432,torch.float8_e4m3fn,114,0,133.6804,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,0,0,0
80,128,8192,1536,torch.float8_e4m3fn,121,0,19.1559,a8w8_bpreshuffle_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,0,0,0
80,128,11264,1536,torch.float8_e4m3fn,85,0,26.4316,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,0,0,0
80,128,24576,1536,torch.float8_e4m3fn,85,0,42.5762,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,0,0,0
80,128,32768,512,torch.float8_e4m3fn,85,0,28.3083,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,0,0,0
80,128,32768,1536,torch.float8_e4m3fn,85,0,54.7332,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,0,0,0
80,128,36864,7168,torch.float8_e4m3fn,93,0,201.1007,a8w8_bpreshuffle_256x64x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,0,0,0
80,160,128,7168,torch.float8_e4m3fn,10,0,10.2346,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0,0,0
80,160,512,7168,torch.float8_e4m3fn,25,0,12.1467,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v2,0,0,0
80,160,576,7168,torch.float8_e4m3fn,10,0,16.0783,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0,0,0
80,160,1536,7168,torch.float8_e4m3fn,119,0,24.4126,a8w8_bpreshuffle_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,0,0,0
80,160,2112,7168,torch.float8_e4m3fn,115,0,28.9398,a8w8_bpreshuffle_256x80x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v3,0,0,0
80,160,2240,7168,torch.float8_e4m3fn,115,0,28.9759,a8w8_bpreshuffle_256x80x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v3,0,0,0
80,160,3072,1536,torch.float8_e4m3fn,112,0,11.4913,a8w8_bpreshuffle_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v1,0,0,0
80,160,4096,512,torch.float8_e4m3fn,84,0,7.7118,a8w8_bpreshuffle_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v1,0,0,0
80,160,4096,7168,torch.float8_e4m3fn,119,0,40.6369,a8w8_bpreshuffle_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,0,0,0
80,160,4608,7168,torch.float8_e4m3fn,122,0,46.244,a8w8_bpreshuffle_256x80x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,0,0,0
80,160,7168,256,torch.float8_e4m3fn,75,0,10.251,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,0,0,0
80,160,7168,2048,torch.float8_e4m3fn,119,0,25.3574,a8w8_bpreshuffle_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,0,0,0
80,160,7168,2304,torch.float8_e4m3fn,119,0,27.2747,a8w8_bpreshuffle_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,0,0,0
80,160,7168,16384,torch.float8_e4m3fn,136,0,150.746,a8w8_bpreshuffle_256x80x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,0,0,0
80,160,7168,18432,torch.float8_e4m3fn,136,0,168.4653,a8w8_bpreshuffle_256x80x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,0,0,0
80,160,8192,1536,torch.float8_e4m3fn,100,0,21.719,a8w8_bpreshuffle_256x32x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v1,0,0,0
80,160,11264,1536,torch.float8_e4m3fn,100,0,30.1239,a8w8_bpreshuffle_256x32x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v1,0,0,0
80,160,24576,1536,torch.float8_e4m3fn,93,0,55.5159,a8w8_bpreshuffle_256x64x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,0,0,0
80,160,32768,512,torch.float8_e4m3fn,84,0,34.3591,a8w8_bpreshuffle_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v1,0,0,0
80,160,32768,1536,torch.float8_e4m3fn,100,0,73.0357,a8w8_bpreshuffle_256x32x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v1,0,0,0
80,160,36864,7168,torch.float8_e4m3fn,156,0,267.3258,a8w8_bpreshuffle_256x160x256x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,0,0,0
80,192,128,7168,torch.float8_e4m3fn,10,0,10.2034,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0,0,0
80,192,512,7168,torch.float8_e4m3fn,10,0,16.0911,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0,0,0
80,192,576,7168,torch.float8_e4m3fn,10,0,17.0079,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,0,0,0
80,192,1536,7168,torch.float8_e4m3fn,114,0,24.0194,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,0,0,0
80,192,2112,7168,torch.float8_e4m3fn,126,0,32.1086,a8w8_bpreshuffle_256x32x192x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v1,0,0,0
80,192,2240,7168,torch.float8_e4m3fn,113,0,32.2862,a8w8_bpreshuffle_256x48x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v1,0,0,0
80,192,3072,1536,torch.float8_e4m3fn,119,0,12.4325,a8w8_bpreshuffle_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,0,0,0
80,192,4096,512,torch.float8_e4m3fn,84,0,9.9422,a8w8_bpreshuffle_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v1,0,0,0
80,192,4096,7168,torch.float8_e4m3fn,123,0,49.1457,a8w8_bpreshuffle_256x96x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,0,0,0
80,192,4608,7168,torch.float8_e4m3fn,128,0,47.9264,a8w8_bpreshuffle_256x64x192x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,0,0,0
80,192,7168,256,torch.float8_e4m3fn,73,0,10.5659,a8w8_bpreshuffle_256x32x256x64_16x16_16x16_4x32x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v1,0,0,0
80,192,7168,2048,torch.float8_e4m3fn,120,0,28.1354,a8w8_bpreshuffle_256x48x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,0,0,0
80,192,7168,2304,torch.float8_e4m3fn,120,0,29.5015,a8w8_bpreshuffle_256x48x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,0,0,0
80,192,7168,16384,torch.float8_e4m3fn,120,0,162.2601,a8w8_bpreshuffle_256x48x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,0,0,0
80,192,7168,18432,torch.float8_e4m3fn,120,0,181.5802,a8w8_bpreshuffle_256x48x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,0,0,0
80,192,8192,1536,torch.float8_e4m3fn,86,0,24.7435,a8w8_bpreshuffle_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,0,0,0
80,192,11264,1536,torch.float8_e4m3fn,85,0,31.3634,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,0,0,0
80,192,24576,1536,torch.float8_e4m3fn,93,0,55.8139,a8w8_bpreshuffle_256x64x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,0,0,0
80,192,32768,512,torch.float8_e4m3fn,85,0,37.0759,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,0,0,0
80,192,32768,1536,torch.float8_e4m3fn,85,0,73.3389,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,0,0,0
80,192,36864,7168,torch.float8_e4m3fn,94,0,286.0543,a8w8_bpreshuffle_256x96x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,0,0,0
80,224,128,7168,torch.float8_e4m3fn,24,0,10.2858,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,0,0,0
80,224,512,7168,torch.float8_e4m3fn,19,0,17.1051,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v2,0,0,0
80,224,576,7168,torch.float8_e4m3fn,25,0,17.1379,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v2,0,0,0
80,224,1536,7168,torch.float8_e4m3fn,115,0,31.7078,a8w8_bpreshuffle_256x80x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v3,0,0,0
80,224,2112,7168,torch.float8_e4m3fn,126,0,32.5198,a8w8_bpreshuffle_256x32x192x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v1,0,0,0
80,224,2240,7168,torch.float8_e4m3fn,117,0,37.5099,a8w8_bpreshuffle_256x112x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v3,0,0,0
80,224,3072,1536,torch.float8_e4m3fn,113,0,14.6673,a8w8_bpreshuffle_256x48x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v1,0,0,0
80,224,4096,512,torch.float8_e4m3fn,76,0,10.187,a8w8_bpreshuffle_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v1,0,0,0
80,224,4096,7168,torch.float8_e4m3fn,120,0,52.8765,a8w8_bpreshuffle_256x48x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,0,0,0
80,224,4608,7168,torch.float8_e4m3fn,124,0,56.3824,a8w8_bpreshuffle_256x112x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,0,0,0
80,224,7168,256,torch.float8_e4m3fn,73,0,10.9003,a8w8_bpreshuffle_256x32x256x64_16x16_16x16_4x32x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v1,0,0,0
80,224,7168,2048,torch.float8_e4m3fn,85,0,30.5218,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,0,0,0
80,224,7168,2304,torch.float8_e4m3fn,85,0,32.8835,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,0,0,0
80,224,7168,16384,torch.float8_e4m3fn,85,0,185.5598,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,0,0,0
80,224,7168,18432,torch.float8_e4m3fn,85,0,207.6011,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,0,0,0
80,224,8192,1536,torch.float8_e4m3fn,100,0,28.8459,a8w8_bpreshuffle_256x32x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v1,0,0,0
80,224,11264,1536,torch.float8_e4m3fn,100,0,37.6656,a8w8_bpreshuffle_256x32x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v1,0,0,0
80,224,24576,1536,torch.float8_e4m3fn,85,0,71.3416,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,0,0,0
