gfx,cu_num,M,N,K,a_dtype,b_dtype,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,14336,7168,7168,fp8,fp8,flydsl,2964,1,598.2099,flydsl_mxpsh_128x256x128_F8_F8_B16_w0_x4_sk1,2462.64,601.23,0.0
gfx950,256,14336,7168,16384,fp8,fp8,flydsl,2976,1,1438.5701,flydsl_mxpsh_128x256x128_F8_F8_B16_w2_x0_sk1,2340.7,387.78,0.0
gfx950,256,16384,7168,384,fp8,fp8,flydsl,2732,1,79.188,flydsl_mxpsh_96x256x128_F8_F8_B16_w1_x4_sk1,1138.99,3080.33,0.0
gfx950,256,16384,7168,3072,fp8,fp8,flydsl,2980,1,307.3384,flydsl_mxpsh_128x256x128_F8_F8_B16_w2_x4_sk1,2347.75,999.66,0.0
gfx950,256,16384,7168,7168,fp8,fp8,flydsl,2972,1,683.9309,flydsl_mxpsh_128x256x128_F8_F8_B16_w1_x4_sk1,2461.69,590.27,0.0
gfx950,256,16384,7168,16384,fp8,fp8,flydsl,2968,1,1663.4666,flydsl_mxpsh_128x256x128_F8_F8_B16_w1_x0_sk1,2313.42,373.17,0.0
gfx950,256,20480,7168,3072,fp8,fp8,flydsl,2980,1,386.6006,flydsl_mxpsh_128x256x128_F8_F8_B16_w2_x4_sk1,2333.01,979.14,0.0
gfx950,256,20480,7168,7168,fp8,fp8,flydsl,2980,1,858.5799,flydsl_mxpsh_128x256x128_F8_F8_B16_w2_x4_sk1,2451.18,572.79,0.0
gfx950,256,20480,7168,16384,fp8,fp8,flydsl,2972,1,2184.5334,flydsl_mxpsh_128x256x128_F8_F8_B16_w1_x4_sk1,2202.01,341.76,0.0
gfx950,256,24576,7168,3072,fp8,fp8,flydsl,2980,1,455.998,flydsl_mxpsh_128x256x128_F8_F8_B16_w2_x4_sk1,2373.54,986.49,0.0
gfx950,256,24576,7168,7168,fp8,fp8,flydsl,2976,1,1059.1401,flydsl_mxpsh_128x256x128_F8_F8_B16_w2_x0_sk1,2384.43,547.48,0.0
gfx950,256,24576,7168,16384,fp8,fp8,flydsl,2980,1,2566.1931,flydsl_mxpsh_128x256x128_F8_F8_B16_w2_x4_sk1,2249.42,339.96,0.0
gfx950,256,28672,7168,3072,fp8,fp8,flydsl,2972,1,530.3466,flydsl_mxpsh_128x256x128_F8_F8_B16_w1_x4_sk1,2380.93,982.64,0.0
gfx950,256,28672,7168,7168,fp8,fp8,flydsl,2976,1,1232.4276,flydsl_mxpsh_128x256x128_F8_F8_B16_w2_x0_sk1,2390.69,541.97,0.0
gfx950,256,28672,7168,16384,fp8,fp8,flydsl,2980,1,3059.7688,flydsl_mxpsh_128x256x128_F8_F8_B16_w2_x4_sk1,2200.99,326.25,0.0
gfx950,256,32768,7168,384,fp8,fp8,flydsl,2740,1,157.515,flydsl_mxpsh_96x256x128_F8_F8_B16_w2_x4_sk1,1145.22,3079.69,0.0
gfx950,256,32768,7168,3072,fp8,fp8,flydsl,2972,1,603.9229,flydsl_mxpsh_128x256x128_F8_F8_B16_w1_x4_sk1,2389.56,981.0,0.0
gfx950,256,32768,7168,7168,fp8,fp8,flydsl,2964,1,1461.6015,flydsl_mxpsh_128x256x128_F8_F8_B16_w0_x4_sk1,2303.81,517.26,0.0
gfx950,256,32768,7168,16384,fp8,fp8,flydsl,2972,1,3434.0172,flydsl_mxpsh_128x256x128_F8_F8_B16_w1_x4_sk1,2241.28,327.33,0.0
gfx950,256,40960,7168,3072,fp8,fp8,flydsl,2972,1,759.8904,flydsl_mxpsh_128x256x128_F8_F8_B16_w1_x4_sk1,2373.88,967.31,0.0
gfx950,256,40960,7168,7168,fp8,fp8,flydsl,2964,1,1848.5805,flydsl_mxpsh_128x256x128_F8_F8_B16_w0_x4_sk1,2276.92,504.27,0.0
gfx950,256,40960,7168,16384,fp8,fp8,flydsl,2964,1,4263.1552,flydsl_mxpsh_128x256x128_F8_F8_B16_w0_x4_sk1,2256.72,322.7,0.0
gfx950,256,49152,7168,3072,fp8,fp8,flydsl,2964,1,938.4363,flydsl_mxpsh_128x256x128_F8_F8_B16_w0_x4_sk1,2306.67,935.23,0.0
gfx950,256,49152,7168,7168,fp8,fp8,flydsl,2972,1,2218.1138,flydsl_mxpsh_128x256x128_F8_F8_B16_w1_x4_sk1,2277.11,499.68,0.0
gfx950,256,49152,7168,16384,fp8,fp8,flydsl,2980,1,5103.5192,flydsl_mxpsh_128x256x128_F8_F8_B16_w2_x4_sk1,2262.14,318.88,0.0
gfx950,256,57344,7168,3072,fp8,fp8,flydsl,2968,1,1104.4591,flydsl_mxpsh_128x256x128_F8_F8_B16_w1_x0_sk1,2286.59,923.77,0.0
gfx950,256,57344,7168,7168,fp8,fp8,flydsl,2972,1,2584.0939,flydsl_mxpsh_128x256x128_F8_F8_B16_w1_x4_sk1,2280.37,497.08,0.0
gfx950,256,57344,7168,16384,fp8,fp8,flydsl,2980,1,6004.0379,flydsl_mxpsh_128x256x128_F8_F8_B16_w2_x4_sk1,2243.33,312.96,0.0
gfx950,256,65536,7168,3072,fp8,fp8,flydsl,2972,1,1291.0896,flydsl_mxpsh_128x256x128_F8_F8_B16_w1_x4_sk1,2235.49,900.69,0.0
gfx950,256,65536,7168,7168,fp8,fp8,flydsl,2964,1,2963.2798,flydsl_mxpsh_128x256x128_F8_F8_B16_w0_x4_sk1,2272.65,492.92,0.0
gfx950,256,65536,7168,16384,fp8,fp8,flydsl,2972,1,6822.9934,flydsl_mxpsh_128x256x128_F8_F8_B16_w1_x4_sk1,2256.07,312.28,0.0
gfx950,256,1,16384,1536,fp8,fp8,flydsl,2236,1,9.6791,flydsl_mxpsh_32x128x256_F8_F8_B16_w4_x4_sk1,5.2,2603.56,0.0
gfx950,256,4,16384,1536,fp8,fp8,flydsl,2204,1,9.8349,flydsl_mxpsh_32x128x256_F8_F8_B16_w0_x4_sk1,20.47,2572.78,0.0
gfx950,256,8,16384,1536,fp8,fp8,flydsl,2200,1,9.9177,flydsl_mxpsh_32x128x256_F8_F8_B16_w0_x0_sk1,40.6,2565.14,0.0
gfx950,256,16,16384,1536,fp8,fp8,flydsl,2236,1,9.929,flydsl_mxpsh_32x128x256_F8_F8_B16_w4_x4_sk1,81.11,2589.86,0.0
gfx950,256,1,65536,1536,fp8,fp8,flydsl,2216,1,19.048,flydsl_mxpsh_32x128x256_F8_F8_B16_w2_x0_sk1,10.57,5291.68,0.0
gfx950,256,2,65536,1536,fp8,fp8,flydsl,2160,1,19.5062,flydsl_mxpsh_32x128x128_F8_F8_B16_w0_x0_sk1,20.64,5174.18,0.0
gfx950,256,4,65536,1536,fp8,fp8,flydsl,2236,1,19.4057,flydsl_mxpsh_32x128x256_F8_F8_B16_w4_x4_sk1,41.5,5214.64,0.0
gfx950,256,8,65536,1536,fp8,fp8,flydsl,2232,1,19.6525,flydsl_mxpsh_32x128x256_F8_F8_B16_w4_x0_sk1,81.95,5176.14,0.0
gfx950,256,16,65536,1536,fp8,fp8,flydsl,2216,1,20.0668,flydsl_mxpsh_32x128x256_F8_F8_B16_w2_x0_sk1,160.53,5122.14,0.0
gfx950,256,32,65536,1536,fp8,fp8,flydsl,2224,1,20.802,flydsl_mxpsh_32x128x256_F8_F8_B16_w3_x0_sk1,309.7,5043.11,0.0
gfx950,256,48,65536,1536,fp8,fp8,flydsl,2660,1,22.5467,flydsl_mxpsh_96x128x128_F8_F8_B16_w2_x4_sk1,428.61,4746.97,0.0
gfx950,256,64,65536,1536,fp8,fp8,flydsl,2668,1,23.4935,flydsl_mxpsh_96x128x128_F8_F8_B16_w3_x4_sk1,548.45,4645.97,0.0
gfx950,256,80,65536,1536,fp8,fp8,flydsl,2656,1,24.3071,flydsl_mxpsh_96x128x128_F8_F8_B16_w2_x0_sk1,662.61,4577.75,0.0
gfx950,256,96,65536,1536,fp8,fp8,flydsl,2712,1,25.317,flydsl_mxpsh_96x128x256_F8_F8_B16_w4_x0_sk1,763.41,4478.95,0.0
gfx950,256,112,65536,1536,fp8,fp8,flydsl,2928,1,26.7314,flydsl_mxpsh_128x128x256_F8_F8_B16_w1_x0_sk1,843.52,4321.34,0.0
gfx950,256,128,65536,1536,fp8,fp8,flydsl,2944,1,27.1162,flydsl_mxpsh_128x128x256_F8_F8_B16_w3_x0_sk1,950.35,4338.26,0.0
gfx950,256,144,65536,1536,fp8,fp8,flydsl,2732,1,31.4144,flydsl_mxpsh_96x256x128_F8_F8_B16_w1_x4_sk1,922.86,3812.23,0.0
gfx950,256,160,65536,1536,fp8,fp8,flydsl,2740,1,32.6178,flydsl_mxpsh_96x256x128_F8_F8_B16_w2_x4_sk1,987.57,3736.63,0.0
gfx950,256,176,65536,1536,fp8,fp8,flydsl,2724,1,33.323,flydsl_mxpsh_96x256x128_F8_F8_B16_w0_x4_sk1,1063.33,3721.22,0.0
gfx950,256,192,65536,1536,fp8,fp8,flydsl,2740,1,34.1973,flydsl_mxpsh_96x256x128_F8_F8_B16_w2_x4_sk1,1130.34,3688.13,0.0
gfx950,256,208,65536,1536,fp8,fp8,flydsl,2964,1,35.6901,flydsl_mxpsh_128x256x128_F8_F8_B16_w0_x4_sk1,1173.32,3593.31,0.0
gfx950,256,224,65536,1536,fp8,fp8,flydsl,2964,1,36.6318,flydsl_mxpsh_128x256x128_F8_F8_B16_w0_x4_sk1,1231.09,3558.86,0.0
gfx950,256,240,65536,1536,fp8,fp8,flydsl,2980,1,37.8385,flydsl_mxpsh_128x256x128_F8_F8_B16_w2_x4_sk1,1276.96,3501.44,0.0
gfx950,256,256,65536,1536,fp8,fp8,flydsl,2964,1,38.205,flydsl_mxpsh_128x256x128_F8_F8_B16_w0_x4_sk1,1349.03,3523.39,0.0
gfx950,256,288,65536,1536,fp8,fp8,flydsl,2668,1,50.3374,flydsl_mxpsh_96x128x128_F8_F8_B16_w3_x4_sk1,1151.87,2758.47,0.0
gfx950,256,320,65536,1536,fp8,fp8,flydsl,2724,1,54.0527,flydsl_mxpsh_96x256x128_F8_F8_B16_w0_x4_sk1,1191.88,2647.38,0.0
gfx950,256,352,65536,1536,fp8,fp8,flydsl,2980,1,56.3615,flydsl_mxpsh_128x256x128_F8_F8_B16_w2_x4_sk1,1257.36,2614.22,0.0
gfx950,256,384,65536,1536,fp8,fp8,flydsl,2972,1,57.2092,flydsl_mxpsh_128x256x128_F8_F8_B16_w1_x4_sk1,1351.35,2649.66,0.0
gfx950,256,416,65536,1536,fp8,fp8,flydsl,2964,1,63.7692,flydsl_mxpsh_128x256x128_F8_F8_B16_w0_x4_sk1,1313.36,2443.63,0.0
gfx950,256,448,65536,1536,fp8,fp8,flydsl,2980,1,67.5176,flydsl_mxpsh_128x256x128_F8_F8_B16_w2_x4_sk1,1335.86,2370.81,0.0
gfx950,256,480,65536,1536,fp8,fp8,flydsl,2980,1,68.8468,flydsl_mxpsh_128x256x128_F8_F8_B16_w2_x4_sk1,1403.65,2386.68,0.0
gfx950,256,512,65536,1536,fp8,fp8,flydsl,2980,1,71.6053,flydsl_mxpsh_128x256x128_F8_F8_B16_w2_x4_sk1,1439.55,2354.0,0.0
gfx950,256,544,65536,1536,fp8,fp8,flydsl,2964,1,82.4559,flydsl_mxpsh_128x256x128_F8_F8_B16_w0_x4_sk1,1328.25,2095.69,0.0
gfx950,256,576,65536,1536,fp8,fp8,flydsl,2724,1,83.428,flydsl_mxpsh_96x256x128_F8_F8_B16_w0_x4_sk1,1389.99,2122.14,0.0
gfx950,256,608,65536,1536,fp8,fp8,flydsl,2964,1,85.827,flydsl_mxpsh_128x256x128_F8_F8_B16_w0_x4_sk1,1426.2,2112.26,0.0
gfx950,256,640,65536,1536,fp8,fp8,flydsl,2972,1,87.8454,flydsl_mxpsh_128x256x128_F8_F8_B16_w1_x4_sk1,1466.77,2112.03,0.0
gfx950,256,672,65536,1536,fp8,fp8,flydsl,2964,1,95.3238,flydsl_mxpsh_128x256x128_F8_F8_B16_w0_x4_sk1,1419.28,1990.86,0.0
gfx950,256,704,65536,1536,fp8,fp8,flydsl,2980,1,96.719,flydsl_mxpsh_128x256x128_F8_F8_B16_w2_x4_sk1,1465.42,2006.01,0.0
gfx950,256,736,65536,1536,fp8,fp8,flydsl,2972,1,97.757,flydsl_mxpsh_128x256x128_F8_F8_B16_w1_x4_sk1,1515.76,2028.12,0.0
gfx950,256,768,65536,1536,fp8,fp8,flydsl,2980,1,100.273,flydsl_mxpsh_128x256x128_F8_F8_B16_w2_x4_sk1,1541.98,2019.55,0.0
gfx950,256,800,65536,1536,fp8,fp8,flydsl,2964,1,108.2076,flydsl_mxpsh_128x256x128_F8_F8_B16_w0_x4_sk1,1488.45,1910.68,0.0
gfx950,256,832,65536,1536,fp8,fp8,flydsl,2964,1,110.5728,flydsl_mxpsh_128x256x128_F8_F8_B16_w0_x4_sk1,1514.87,1908.18,0.0
gfx950,256,864,65536,1536,fp8,fp8,flydsl,2972,1,111.1802,flydsl_mxpsh_128x256x128_F8_F8_B16_w1_x4_sk1,1564.54,1935.93,0.0
gfx950,256,896,65536,1536,fp8,fp8,flydsl,2980,1,113.7304,flydsl_mxpsh_128x256x128_F8_F8_B16_w2_x4_sk1,1586.11,1929.83,0.0
gfx950,256,928,65536,1536,fp8,fp8,flydsl,2740,1,126.8574,flydsl_mxpsh_96x256x128_F8_F8_B16_w2_x4_sk1,1472.76,1763.58,0.0
gfx950,256,960,65536,1536,fp8,fp8,flydsl,2732,1,127.9598,flydsl_mxpsh_96x256x128_F8_F8_B16_w1_x4_sk1,1510.42,1781.55,0.0
gfx950,256,992,65536,1536,fp8,fp8,flydsl,2740,1,133.293,flydsl_mxpsh_96x256x128_F8_F8_B16_w2_x4_sk1,1498.32,1742.11,0.0
gfx950,256,1024,65536,1536,fp8,fp8,flydsl,2740,1,136.2359,flydsl_mxpsh_96x256x128_F8_F8_B16_w2_x4_sk1,1513.25,1735.62,0.0
gfx950,256,1088,65536,1536,fp8,fp8,flydsl,2980,1,139.3607,flydsl_mxpsh_128x256x128_F8_F8_B16_w2_x4_sk1,1571.77,1757.6,0.0
gfx950,256,1152,65536,1536,fp8,fp8,flydsl,2972,1,143.8959,flydsl_mxpsh_128x256x128_F8_F8_B16_w1_x4_sk1,1611.78,1761.19,0.0
gfx950,256,1216,65536,1536,fp8,fp8,flydsl,2964,1,150.3716,flydsl_mxpsh_128x256x128_F8_F8_B16_w0_x4_sk1,1628.05,1741.78,0.0
gfx950,256,1280,65536,1536,fp8,fp8,flydsl,2972,1,152.429,flydsl_mxpsh_128x256x128_F8_F8_B16_w1_x4_sk1,1690.61,1773.95,0.0
gfx950,256,1344,65536,1536,fp8,fp8,flydsl,2972,1,163.2145,flydsl_mxpsh_128x256x128_F8_F8_B16_w1_x4_sk1,1657.84,1708.72,0.0
gfx950,256,1408,65536,1536,fp8,fp8,flydsl,2964,1,165.4781,flydsl_mxpsh_128x256x128_F8_F8_B16_w0_x4_sk1,1713.02,1736.64,0.0
gfx950,256,1472,65536,1536,fp8,fp8,flydsl,2964,1,176.8827,flydsl_mxpsh_128x256x128_F8_F8_B16_w0_x4_sk1,1675.42,1672.65,0.0
gfx950,256,1536,65536,1536,fp8,fp8,flydsl,2980,1,176.9275,flydsl_mxpsh_128x256x128_F8_F8_B16_w2_x4_sk1,1747.82,1720.19,0.0
gfx950,256,1600,65536,1536,fp8,fp8,flydsl,2972,1,185.9057,flydsl_mxpsh_128x256x128_F8_F8_B16_w1_x4_sk1,1732.72,1682.77,0.0
gfx950,256,1664,65536,1536,fp8,fp8,flydsl,2964,1,189.428,flydsl_mxpsh_128x256x128_F8_F8_B16_w0_x4_sk1,1768.52,1696.28,0.0
gfx950,256,1728,65536,1536,fp8,fp8,flydsl,2964,1,194.9177,flydsl_mxpsh_128x256x128_F8_F8_B16_w0_x4_sk1,1784.82,1692.05,0.0
gfx950,256,1792,65536,1536,fp8,fp8,flydsl,2964,1,198.9945,flydsl_mxpsh_128x256x128_F8_F8_B16_w0_x4_sk1,1813.0,1700.03,0.0
gfx950,256,1856,65536,1536,fp8,fp8,flydsl,2972,1,215.7865,flydsl_mxpsh_128x256x128_F8_F8_B16_w1_x4_sk1,1731.63,1607.07,0.0
gfx950,256,1920,65536,1536,fp8,fp8,flydsl,2972,1,217.2527,flydsl_mxpsh_128x256x128_F8_F8_B16_w1_x4_sk1,1779.25,1635.29,0.0
gfx950,256,1984,65536,1536,fp8,fp8,flydsl,2964,1,233.8257,flydsl_mxpsh_128x256x128_F8_F8_B16_w0_x4_sk1,1708.25,1555.68,0.0
gfx950,256,2048,65536,1536,fp8,fp8,flydsl,2980,1,251.6793,flydsl_mxpsh_128x256x128_F8_F8_B16_w2_x4_sk1,1638.26,1479.04,0.0
gfx950,256,4096,65536,1536,fp8,fp8,flydsl,2964,1,445.6575,flydsl_mxpsh_128x256x128_F8_F8_B16_w0_x4_sk1,1850.38,1444.66,0.0
gfx950,256,6144,65536,1536,fp8,fp8,flydsl,2980,1,620.5717,flydsl_mxpsh_128x256x128_F8_F8_B16_w2_x4_sk1,1993.24,1475.1,0.0
gfx950,256,8192,65536,1536,fp8,fp8,flydsl,2964,1,805.193,flydsl_mxpsh_128x256x128_F8_F8_B16_w0_x4_sk1,2048.29,1474.17,0.0
gfx950,256,10240,65536,1536,fp8,fp8,flydsl,2972,1,988.1442,flydsl_mxpsh_128x256x128_F8_F8_B16_w1_x4_sk1,2086.32,1476.07,0.0
gfx950,256,12288,65536,1536,fp8,fp8,flydsl,2972,1,1180.2513,flydsl_mxpsh_128x256x128_F8_F8_B16_w1_x4_sk1,2096.08,1465.92,0.0
gfx950,256,14336,65536,1536,fp8,fp8,flydsl,2980,1,1379.8048,flydsl_mxpsh_128x256x128_F8_F8_B16_w2_x4_sk1,2091.76,1450.74,0.0
gfx950,256,16384,65536,1536,fp8,fp8,flydsl,2980,1,1587.0377,flydsl_mxpsh_128x256x128_F8_F8_B16_w2_x4_sk1,2078.42,1432.43,0.0
gfx950,256,20480,65536,1536,fp8,fp8,flydsl,2964,1,2028.144,flydsl_mxpsh_128x256x128_F8_F8_B16_w0_x4_sk1,2032.98,1388.7,0.0
gfx950,256,24576,65536,1536,fp8,fp8,flydsl,2980,1,2484.7786,flydsl_mxpsh_128x256x128_F8_F8_B16_w2_x4_sk1,1991.24,1352.09,0.0
gfx950,256,28672,65536,1536,fp8,fp8,flydsl,2980,1,2892.3154,flydsl_mxpsh_128x256x128_F8_F8_B16_w2_x4_sk1,1995.78,1349.37,0.0
gfx950,256,32768,65536,1536,fp8,fp8,flydsl,2980,1,3329.9548,flydsl_mxpsh_128x256x128_F8_F8_B16_w2_x4_sk1,1981.13,1335.14,0.0
gfx950,256,40960,65536,1536,fp8,fp8,flydsl,2964,1,4101.71,flydsl_mxpsh_128x256x128_F8_F8_B16_w0_x4_sk1,2010.46,1348.78,0.0
gfx950,256,49152,65536,1536,fp8,fp8,flydsl,2964,1,4970.442,flydsl_mxpsh_128x256x128_F8_F8_B16_w0_x4_sk1,1990.89,1331.59,0.0
gfx950,256,57344,65536,1536,fp8,fp8,flydsl,2960,1,5601.1106,flydsl_mxpsh_128x256x128_F8_F8_B16_w0_x0_sk1,2061.18,1375.61,0.0
gfx950,256,65536,65536,1536,fp8,fp8,flydsl,2964,1,6545.7658,flydsl_mxpsh_128x256x128_F8_F8_B16_w0_x4_sk1,2015.68,1343.05,0.0
