gfx,cu_num,M,N,K,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,128,257,4608,2048,37,0,8.2778,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,585.99,887.95,0.0
gfx950,128,258,4096,2048,37,0,8.0977,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,534.54,811.59,0.0
gfx950,128,258,4608,2048,37,0,8.3793,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,581.14,878.42,0.0
gfx950,128,260,4096,2048,37,0,8.1454,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,535.53,809.1,0.0
gfx950,128,260,4608,2048,37,0,8.2557,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,594.42,894.05,0.0
gfx950,128,412,4096,2048,42,0,9.4312,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,732.91,847.33,0.0
gfx950,128,412,4608,2048,12,0,10.3658,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,750.18,862.21,0.0
gfx950,128,481,4096,2048,42,0,9.7322,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,829.19,886.46,0.0
gfx950,128,511,4096,2048,42,0,9.9644,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,860.38,893.55,0.0
gfx950,128,512,1280,4096,29,0,7.7185,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,0.0,0.0,0.0
gfx950,128,512,2304,4096,37,0,9.97,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,0.0,0.0,0.0
gfx950,128,512,4096,1024,42,0,6.83,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,0.0,0.0,0.0
gfx950,128,512,4096,2048,42,0,8.83,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,0.0,0.0,0.0
gfx950,128,512,4096,4096,29,0,15.0175,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,0.0,0.0,0.0
gfx950,128,512,4096,8192,29,0,24.1042,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,0.0,0.0,0.0
gfx950,128,512,4608,4096,37,0,17.7565,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,0.0,0.0,0.0
gfx950,128,512,9216,4096,49,0,29.25,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x128E,0.0,0.0,0.0
gfx950,128,513,4096,2048,46,0,10.7049,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x128E,804.0,833.46,0.0
gfx950,128,737,4608,2048,43,0,14.1143,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,985.55,869.01,0.0
