gfx,cu_num,M,N,K,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,16499,2304,4096,54,0,94.2917,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3302.6,1214.7,0.0
gfx950,256,16499,4096,2048,54,0,95.52,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2897.9,1635.77,0.0
gfx950,256,16501,1280,4096,50,0,59.5049,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2907.75,1321.88,0.0
gfx950,256,16501,4096,1024,54,0,67.2078,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2059.59,2168.23,0.0
gfx950,256,16507,2304,4096,54,0,98.5592,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3161.14,1162.64,0.0
gfx950,256,16507,4096,2048,54,0,94.9296,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2917.34,1646.72,0.0
gfx950,256,16520,9216,4096,54,0,305.772,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4078.92,1168.2,0.0
gfx950,256,16530,2304,4096,54,0,95.382,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3270.99,1202.98,0.0
gfx950,256,16530,4096,2048,54,0,96.2053,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2882.66,1627.09,0.0
gfx950,256,16549,1280,4096,50,0,60.8477,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2851.86,1296.34,0.0
gfx950,256,16549,4096,1024,54,0,67.1509,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2067.33,2176.29,0.0
gfx950,256,16551,9216,4096,54,0,303.9381,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4111.23,1177.34,0.0
gfx950,256,16556,2304,4096,48,0,99.7509,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x384E,3132.64,1152.02,0.0
gfx950,256,16556,4096,2048,54,0,96.3677,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2882.33,1626.84,0.0
gfx950,256,16559,1280,4096,50,0,58.3272,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2976.89,1353.15,0.0
gfx950,256,16559,4096,1024,54,0,68.1776,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2037.43,2144.79,0.0
gfx950,256,16573,9216,4096,54,0,306.6363,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4080.47,1168.45,0.0
gfx950,256,16587,9216,4096,54,0,301.7738,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4149.72,1188.23,0.0
gfx950,256,16605,1280,4096,50,0,60.19,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2892.77,1314.79,0.0
gfx950,256,16605,4096,1024,54,0,69.7797,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,1996.18,2101.29,0.0
gfx950,256,16609,9216,4096,54,0,303.0876,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4137.21,1184.56,0.0
gfx950,256,16610,1280,4096,50,0,60.7568,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2866.65,1302.9,0.0
gfx950,256,16610,4096,1024,54,0,69.0083,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2019.1,2125.41,0.0
gfx950,256,16629,1280,4096,50,0,60.6724,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2873.92,1306.16,0.0
gfx950,256,16629,4096,1024,54,0,68.866,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2025.59,2132.2,0.0
gfx950,256,16632,1280,4096,50,0,59.6492,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2923.75,1328.8,0.0
gfx950,256,16632,4096,1024,54,0,69.0092,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2021.75,2128.15,0.0
gfx950,256,16633,9216,4096,54,0,302.061,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4157.27,1190.22,0.0
gfx950,256,16635,9216,4096,54,0,308.5771,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4069.97,1165.22,0.0
gfx950,256,16639,1280,4096,50,0,60.9769,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2861.29,1300.39,0.0
gfx950,256,16639,4096,1024,54,0,69.5485,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2006.92,2112.53,0.0
gfx950,256,16641,9216,4096,54,0,302.8177,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4148.88,1187.78,0.0
gfx950,256,16657,9216,4096,54,0,305.9354,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4110.55,1176.75,0.0
gfx950,256,16678,1280,4096,50,0,60.6664,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2882.67,1310.01,0.0
gfx950,256,16678,4096,1024,54,0,70.1622,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,1994.03,2098.89,0.0
gfx950,256,16678,9216,4096,54,0,307.3859,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4096.31,1172.6,0.0
gfx950,256,16685,9216,4096,54,0,298.1964,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4224.31,1209.21,0.0
gfx950,256,16688,4608,4096,54,0,160.2884,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3930.11,1231.6,0.0
gfx950,256,16689,9216,4096,54,0,303.5418,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4150.92,1188.19,0.0
gfx950,256,16693,2304,4096,48,0,98.4804,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x384E,3199.32,1176.14,0.0
gfx950,256,16693,4096,2048,45,0,96.8412,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,2891.97,1631.92,0.0
gfx950,256,16696,1280,4096,50,0,58.7097,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2981.96,1355.08,0.0
gfx950,256,16696,4096,1024,54,0,69.2087,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2023.68,2130.07,0.0
gfx950,256,16698,2304,4096,54,0,97.2932,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3239.32,1190.84,0.0
gfx950,256,16698,4096,2048,54,0,96.8652,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2892.12,1631.99,0.0
gfx950,256,16702,1280,4096,50,0,60.2784,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2905.4,1320.28,0.0
gfx950,256,16702,4096,1024,54,0,69.8695,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2005.26,2110.67,0.0
gfx950,256,16711,9216,4096,54,0,300.5792,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4197.36,1201.4,0.0
gfx950,256,16719,1280,4096,50,0,61.5801,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2846.88,1293.64,0.0
gfx950,256,16719,4096,1024,45,0,70.0414,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,2002.37,2107.6,0.0
gfx950,256,16726,1280,4096,50,0,60.5908,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2894.58,1315.3,0.0
gfx950,256,16726,4096,1024,54,0,69.4585,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2020.02,2126.17,0.0
gfx950,256,16735,9216,4096,54,0,305.4455,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4136.42,1183.87,0.0
gfx950,256,16736,1280,4096,50,0,61.0224,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2875.82,1306.75,0.0
gfx950,256,16736,4096,1024,54,0,69.5169,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2019.53,2125.63,0.0
gfx950,256,16742,9216,4096,54,0,300.2302,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4210.03,1204.91,0.0
gfx950,256,16744,1280,4096,50,0,61.5213,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2853.87,1296.75,0.0
gfx950,256,16744,4096,1024,54,0,69.6979,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2015.25,2121.11,0.0
gfx950,256,16745,9216,4096,54,0,306.5275,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4124.28,1180.36,0.0
gfx950,256,16747,9216,4096,54,0,300.4078,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4208.8,1204.54,0.0
gfx950,256,16750,2304,4096,54,0,99.0177,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3192.82,1173.59,0.0
gfx950,256,16750,4096,2048,45,0,97.8008,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,2873.37,1621.28,0.0
gfx950,256,16751,1280,4096,50,0,61.6189,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2850.54,1295.22,0.0
gfx950,256,16751,4096,1024,54,0,70.1455,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2003.23,2108.44,0.0
gfx950,256,16759,1280,4096,50,0,60.5184,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2903.76,1319.38,0.0
gfx950,256,16759,4096,1024,54,0,69.4459,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2024.38,2130.69,0.0
gfx950,256,16760,1280,4096,50,0,59.9748,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2930.25,1331.42,0.0
gfx950,256,16760,4096,1024,54,0,69.6826,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2017.62,2123.57,0.0
gfx950,256,16760,4608,4096,54,0,161.5581,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3916.05,1226.94,0.0
gfx950,256,16763,9216,4096,54,0,305.5999,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4141.25,1185.15,0.0
gfx950,256,16767,9216,4096,54,0,301.72,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4195.5,1200.66,0.0
gfx950,256,16780,1280,4096,50,0,58.8684,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2988.89,1358.01,0.0
gfx950,256,16780,4096,1024,54,0,69.3759,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2028.96,2135.47,0.0
gfx950,256,16788,1280,4096,50,0,61.0056,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2885.55,1311.04,0.0
gfx950,256,16788,4096,1024,54,0,69.7785,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2018.21,2124.15,0.0
gfx950,256,16794,1280,4096,50,0,59.9573,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2937.05,1334.42,0.0
gfx950,256,16794,4096,1024,54,0,69.7265,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2020.44,2126.48,0.0
gfx950,256,16802,1280,4096,50,0,59.9984,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2936.44,1334.12,0.0
gfx950,256,16802,4096,1024,54,0,69.2218,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2036.14,2142.99,0.0
gfx950,256,16805,1280,4096,48,0,61.0868,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x384E,2884.64,1310.58,0.0
gfx950,256,16805,4096,1024,54,0,70.0689,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2011.88,2117.46,0.0
gfx950,256,16808,1280,4096,48,0,60.9448,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x384E,2891.87,1313.86,0.0
gfx950,256,16808,4096,1024,54,0,69.2139,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2037.1,2143.99,0.0
gfx950,256,16814,9216,4096,54,0,307.0689,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4133.97,1182.88,0.0
gfx950,256,16818,9216,4096,54,0,304.4909,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4169.97,1193.16,0.0
gfx950,256,16827,1280,4096,50,0,61.2872,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2878.97,1307.94,0.0
gfx950,256,16827,4096,1024,54,0,70.5457,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2000.9,2105.86,0.0
gfx950,256,16830,9216,4096,54,0,304.8362,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4168.21,1192.62,0.0
gfx950,256,16834,9216,4096,54,0,306.9335,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4140.72,1184.73,0.0
gfx950,256,16838,1280,4096,50,0,61.3733,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2876.81,1306.94,0.0
gfx950,256,16838,4096,1024,45,0,70.2045,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,2011.94,2117.46,0.0
gfx950,256,16839,9216,4096,54,0,304.8039,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4170.88,1193.35,0.0
gfx950,256,16845,9216,4096,54,0,304.8224,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4172.12,1193.68,0.0
gfx950,256,16846,9216,4096,54,0,300.4528,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4233.05,1211.11,0.0
gfx950,256,16849,9216,4096,54,0,308.9773,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4116.99,1177.89,0.0
gfx950,256,16856,1280,4096,50,0,58.4972,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,3021.48,1372.61,0.0
gfx950,256,16856,4096,1024,54,0,69.4082,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2037.2,2144.01,0.0
gfx950,256,16857,9216,4096,54,0,311.4831,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4085.81,1168.94,0.0
gfx950,256,16877,1280,4096,50,0,61.1049,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2896.14,1315.62,0.0
gfx950,256,16877,4096,1024,54,0,69.5663,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2035.1,2141.76,0.0
gfx950,256,16878,9216,4096,54,0,309.4121,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4118.28,1178.16,0.0
gfx950,256,16881,9216,4096,54,0,309.4467,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4118.55,1178.22,0.0
gfx950,256,16897,1280,4096,50,0,59.6828,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2968.66,1348.51,0.0
gfx950,256,16897,4096,1024,54,0,69.9353,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2026.76,2132.95,0.0
gfx950,256,16905,9216,4096,54,0,305.0207,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4184.26,1196.93,0.0
gfx950,256,16914,9216,4096,54,0,312.6772,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4083.97,1168.21,0.0
gfx950,256,16933,9216,4096,54,0,306.9482,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4164.87,1191.28,0.0
gfx950,256,16935,1280,4096,54,0,61.9185,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2867.9,1302.65,0.0
gfx950,256,16935,4096,1024,54,0,69.6293,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2040.25,2147.08,0.0
gfx950,256,16943,1280,4096,50,0,62.6205,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2837.09,1288.63,0.0
gfx950,256,16943,4096,1024,45,0,69.4364,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,2046.88,2154.04,0.0
gfx950,256,16949,1280,4096,50,0,59.5988,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2981.99,1354.43,0.0
gfx950,256,16949,4096,1024,54,0,70.2494,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2023.91,2129.86,0.0
gfx950,256,16956,1280,4096,50,0,61.124,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2908.78,1321.16,0.0
gfx950,256,16956,4096,1024,54,0,69.6034,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2043.54,2150.5,0.0
gfx950,256,16957,1280,4096,52,0,61.1168,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_224x256E,2909.3,1321.39,0.0
gfx950,256,16957,4096,1024,54,0,70.2745,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2024.14,2130.09,0.0
gfx950,256,16978,9216,4096,54,0,303.4634,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4223.89,1208.0,0.0
gfx950,256,16985,1280,4096,50,0,61.5733,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2892.5,1313.69,0.0
gfx950,256,16985,4096,1024,54,0,70.6439,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2016.88,2122.4,0.0
gfx950,256,16989,9216,4096,54,0,305.9508,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4192.26,1198.92,0.0
gfx950,256,16993,9216,4096,54,0,304.4802,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4213.5,1204.97,0.0
gfx950,256,17002,9216,4096,54,0,303.9939,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4222.48,1207.51,0.0
gfx950,256,17004,9216,4096,54,0,302.8419,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4239.04,1212.24,0.0
gfx950,256,17012,9216,4096,54,0,301.2604,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4263.3,1219.15,0.0
gfx950,256,17019,1280,4096,48,0,60.6712,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x384E,2941.38,1335.81,0.0
gfx950,256,17019,4096,1024,54,0,69.9053,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2042.27,2149.06,0.0
gfx950,256,17031,1280,4096,50,0,61.1185,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2921.91,1326.94,0.0
gfx950,256,17031,4096,1024,54,0,70.1045,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2037.91,2144.44,0.0
gfx950,256,17032,9216,4096,54,0,307.3567,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4183.65,1196.3,0.0
gfx950,256,17038,1280,4096,50,0,61.3165,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2913.68,1323.18,0.0
gfx950,256,17038,4096,1024,54,0,69.2548,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2063.76,2171.63,0.0
gfx950,256,17047,9216,4096,54,0,305.9332,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4206.82,1202.87,0.0
gfx950,256,17061,9216,4096,54,0,303.9695,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4237.47,1211.58,0.0
gfx950,256,17064,1280,4096,50,0,59.8224,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2991.0,1358.23,0.0
gfx950,256,17064,4096,1024,45,0,70.5809,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,2028.07,2134.04,0.0
gfx950,256,17066,4608,4096,54,0,162.7331,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3958.75,1239.26,0.0
gfx950,256,17076,1280,4096,50,0,59.8204,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2993.21,1359.2,0.0
gfx950,256,17076,4096,1024,54,0,70.075,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2044.15,2150.93,0.0
gfx950,256,17077,1280,4096,50,0,61.674,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2903.42,1318.42,0.0
gfx950,256,17077,4096,1024,54,0,69.4745,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2061.94,2169.65,0.0
gfx950,256,17105,9216,4096,54,0,300.0698,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4303.61,1230.33,0.0
gfx950,256,17113,9216,4096,54,0,307.8064,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4197.41,1199.94,0.0
gfx950,256,17118,2304,4096,54,0,98.7012,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3273.43,1202.17,0.0
gfx950,256,17118,4096,2048,54,0,98.3435,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2920.3,1646.82,0.0
gfx950,256,17130,1280,4096,48,0,60.6205,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x384E,2963.04,1345.36,0.0
gfx950,256,17130,4096,1024,54,0,69.6846,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2062.1,2169.73,0.0
gfx950,256,17143,1280,4096,50,0,61.6637,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2915.12,1323.57,0.0
gfx950,256,17143,4096,1024,54,0,69.674,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2063.98,2171.68,0.0
gfx950,256,17158,1280,4096,50,0,61.4749,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2926.64,1328.76,0.0
gfx950,256,17158,4096,1024,54,0,69.8846,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2059.56,2167.01,0.0
gfx950,256,17160,1280,4096,50,0,62.8674,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2862.15,1299.48,0.0
gfx950,256,17160,4096,1024,45,0,70.1622,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,2051.65,2158.68,0.0
gfx950,256,17176,9216,4096,54,0,305.8831,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4239.35,1211.7,0.0
gfx950,256,17177,9216,4096,54,0,306.9603,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4224.72,1207.52,0.0
gfx950,256,17184,1280,4096,50,0,61.2969,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2939.58,1334.58,0.0
gfx950,256,17184,4096,1024,54,0,70.2758,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2051.2,2158.16,0.0
gfx950,256,17209,9216,4096,54,0,313.9924,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4137.79,1182.56,0.0
gfx950,256,17227,1280,4096,48,0,61.7197,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x384E,2926.75,1328.64,0.0
gfx950,256,17227,4096,1024,54,0,70.0109,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2064.12,2171.68,0.0
gfx950,256,17230,1280,4096,50,0,60.4753,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2987.49,1356.21,0.0
gfx950,256,17230,4096,1024,45,0,70.344,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,2054.7,2161.76,0.0
gfx950,256,17238,1280,4096,50,0,60.42,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2991.62,1358.06,0.0
gfx950,256,17238,4096,1024,54,0,70.2506,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2058.39,2165.63,0.0
gfx950,256,17239,2304,4096,52,0,97.9861,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_224x256E,3320.63,1219.17,0.0
gfx950,256,17239,4096,2048,54,0,99.2053,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2915.39,1643.75,0.0
gfx950,256,17241,1280,4096,50,0,61.5936,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2935.13,1332.41,0.0
gfx950,256,17241,4096,1024,54,0,70.4789,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2052.08,2158.98,0.0
gfx950,256,17255,9216,4096,54,0,312.7543,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4165.28,1190.25,0.0
gfx950,256,17257,1280,4096,50,0,63.0289,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2870.95,1303.24,0.0
gfx950,256,17257,4096,1024,54,0,70.2549,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2060.53,2167.85,0.0
gfx950,256,17275,9216,4096,54,0,311.9343,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4181.07,1194.7,0.0
gfx950,256,17277,9216,4096,54,0,305.4189,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4270.76,1220.32,0.0
gfx950,256,17286,1280,4096,50,0,61.8533,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2930.43,1330.17,0.0
